bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
True,Bookkeeping,0,0,0,,342,342,sap,sana1281,"{""iso_retirement"": {""code"": ""sap"", ""name"": ""Sanapan\u00e1"", ""change_request"": ""2013-013"", ""effective"": ""2014-02-03"", ""reason"": ""split"", ""change_to"": [""spn"", ""aqt""], ""remedy"": ""Split into Sanapan\u00e1 [spn] and Angait\u00e9 [aqt]"", ""comment"": ""Angaite\u0301 and Sanapana\u0301 are different on all of the above criteria. Indeed, the\ntwo languages are not mutually intelligible, and there is a clear ethnoliguistic\ndistinction.\n\nThe existing code element does not represent a major language. The Sanapana\u0301 and\nAngaite\u0301 languages are of equal standing in relation to each other and to the\nother languages of the family. For example, comparing the differences between\nAngaite\u0301 and Sanapana\u0301 with those between Angaite\u0301 and Enxet, the classification\nof the two languages in a single code element is clearly arbitrary.""}, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""136283"", ""phonology_or_text"", 1973, 36, ""Cordeu, Edgardo J. 1973""], [""15065"", ""wordlist_or_less"", 1941, 59, ""Becker, Hans von 1941""]]}",-22.11454,language,-58.90698,South America,,Sanapaná (Retired),'Sanapaná {Retired} [sana1281][sap]-l-':1,1261
False,Spoken L1 Language,0,0,0,,306,1096,spn,sana1298,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2752"", ""label"": ""Sanapan\u00e1""}], ""meds"": [[""448959"", ""grammar"", 2013, 57, ""Silva Gomes, Antonio Almir 2013""], [""73528"", ""phonology_or_text"", 2011, 12, ""Gomes, Antonio Almir Silva 2011""], [""60121"", ""phonology_or_text"", 2009, 26, ""Silva-Gomes, Antonio Almir 2009""], [""92880"", ""wordlist_or_less"", 1900, 27, ""Boggiani, Guido 1900""], [""118417"", ""wordlist_or_less"", 1894, 1, ""Balzan, Luigi 1894""]]}",-22.49,language,-58.38,South America,,Sanapaná,'Sanapaná [sana1298][spn]-l-':1,3014
False,Spoken L1 Language,2,0,0,,381,7289,cuk,sanb1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/cuk"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/1369"", ""label"": ""Kuna""}, {""url"": ""https://www.wikidata.org/entity/Q12953659"", ""label"": null}], ""meds"": [[""151313"", ""grammar"", 1980, 298, ""Erice, Jes\u00fas 1980""], [""52246"", ""grammar"", 1952, 193, ""Holmer, Nils Magnus 1952""], [""80255"", ""grammar"", 1908, 183, ""Gass\u00f3, Leonardo 1908""], [""309158"", ""wordlist_or_less"", 1890, 76, ""Pinart, Alphonse L. 1890""], [""38421"", ""wordlist_or_less"", 1873, 7, ""Lull, E.P. 1873""], [""134714"", ""wordlist_or_less"", 1851, 2, ""Edward Cullen 1851""]]}",9.15686,language,-78.3075,South America,,San Blas Kuna,"('Bayano [baya1263]':1,'Chuana [chua1255]':1)'San Blas Kuna [sanb1242][cuk]-l-':1",10032
False,Spoken L1 Language,0,0,0,,57,57,NOCODE_Migueleno-Chiquitano,sanm1288,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""575503"", ""phonology_or_text"", 2019, 92, ""Andrey Nikulin 2019""], [""575504"", ""wordlist_or_less"", 2018, 1, ""Andrey Nikulin 2018""]]}",-16.669596,language,-60.960861,South America,,Migueleño Chiquitano,'Migueleño Chiquitano [sanm1288]-l-':1,535
False,Spoken L1 Language,0,0,0,,138,4114,qvs,sanm1289,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/qvs"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/8123"", ""label"": ""San Mart\u00edn Quechua""}, {""url"": ""https://en.wikipedia.org/wiki/Lamas_Quechua"", ""label"": null}, {""url"": ""https://phoible.org/languages/sanm1289"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q35880"", ""label"": null}], ""meds"": [[""7451"", ""long_grammar"", 1977, 374, ""Angela Margaret Howkins 1977""], [""61806"", ""grammar"", 1973, 228, ""Urioste, George L. 1973""], [""115702"", ""grammar_sketch"", 1903, 60, ""Manuel Navarro 1903""]]}",-6.9582,language,-76.6608,South America,,San Martín Quechua,'San Martín Quechua [sanm1289][qvs]-l-':1,6149
False,Unclassifiable,0,0,0,,394,394,NOCODE_Sansimoniano,sans1265,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""18490"", ""wordlist_or_less"", 2010, 12, ""Henri Ramirez 2010""], [""143139"", ""wordlist_or_less"", 1935, 8, ""Snethlage, Heinrich E. 1935""]]}",,language,,South America,,Sansimoniano,'Sansimoniano [sans1265]-l-':1,1733
False,Spoken L1 Language,2,0,0,,138,4110,qus,sant1432,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/qus"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2919"", ""label"": ""Santiago del Estero Quechua""}, {""url"": ""https://en.wikipedia.org/wiki/Santiague%C3%B1o_Quechua"", ""label"": null}, {""url"": ""https://phoible.org/languages/sant1432"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q35168"", ""label"": null}], ""meds"": [[""317844"", ""long_grammar"", 1935, 350, ""Sergio Grig\u00f3rieff 1935""], [""304423"", ""grammar_sketch"", 1889, 219, ""Mossi, Miguel A. 1889""]]}",-27.821,language,-63.2466,South America,,Santiago del Estero Quichua,"('Catamarca y La Rioja [cata1288]':1,'Santiago del Estero [sant1460]':1)'Santiago del Estero Quichua [sant1432][qus]-l-':1",6140
False,Spoken L1 Language,0,0,0,,138,4120,qxt,sant1433,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12953831"", ""label"": null}], ""meds"": [[""14111"", ""wordlist_or_less"", 2003, 54, ""Cerr\u00f3n-Palomino, Rodolfo 2003""], [""128132"", ""wordlist_or_less"", 1974, 60, ""Torero, Alfredo 1974""]]}",-10.3302,language,-76.2753,South America,,Santa Ana de Tusi Pasco Quechua,'Santa Ana de Tusi Pasco Quechua [sant1433][qxt]-l-':1,6164
False,Spoken L1 Language,3,0,0,,382,382,xsu,sanu1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2750"", ""label"": ""Sanum\u00e1""}, {""url"": ""https://www.wikidata.org/entity/Q251728"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sanum%C3%A1_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sanu1240"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_snm"", ""label"": ""Sanuma""}], ""meds"": [[""8622"", ""grammar"", 1990, 234, ""Donald M. Borgman 1990""], [""76128"", ""phonology_or_text"", 1972, 30, ""Ernest Migliazza 1972""], [""154844"", ""wordlist_or_less"", 1956, 195, ""Alfonso Vinci 1956""], [""133536"", ""wordlist_or_less"", 1928, 7, ""Theodor Koch-Gr\u00fcnberg 1928""]]}",4.5,language,-64.5,South America,,Sanumá,"('Sanöma de Aracaca [sano1236]':1,'Sanöma de Awaris [sano1234]':1,'Sanöma de Hokomawä [sano1235]':1)'Sanumá [sanu1240][xsu]-l-':1",1658
False,Spoken L1 Language,0,0,0,,81,5554,zkp,saop1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7665661"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/S%C3%A3o_Paulo_Kaing%C3%A1ng_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/saop1235"", ""label"": null}], ""meds"": [[""99524"", ""phonology_or_text"", 1987, 76, ""Marita Porto Cavalcante 1987""], [""93172"", ""wordlist_or_less"", 1976, 172, ""Melatti, Julio Cezar 1976""], [""48837"", ""wordlist_or_less"", 1904, 22, ""von Ihering, Hermann 1904""]]}",-21.771882,language,-50.429849,South America,,São Paulo Kaingáng,'São Paulo Kaingáng [saop1235][zkp]-l-':1,7887
False,Spoken L1 Language,0,0,0,,400,5142,NOCODE_Sapara,sapa1254,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Sapara"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Sapara, a presumed extinct Venezuelan Cariban language, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:h:dAlmada:Rio-Branco**, **hh:w:Koch-Grunberg:Sapara-Purukoto-Wayumara**, **hh:hv:Girard:Carib**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7420922"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sapar%C3%A1_language"", ""label"": null}], ""meds"": [[""162306"", ""wordlist_or_less"", 1928, 6, ""Theodor Koch-Gr\u00fcnberg 1928""], [""11436"", ""wordlist_or_less"", 1787, 23, ""d'Almada, M. de Gama Lobo 1861 [1787]""]]}",3.433437,language,-61.580544,South America,,Sapara,'Sapara [sapa1254]-l-':1,7474
False,Spoken L1 Language,0,0,0,,,,spc,sape1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2749"", ""label"": ""Sap\u00e9""}, {""url"": ""https://www.wikidata.org/entity/Q2888158"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sap%C3%A9_language"", ""label"": null}], ""meds"": [[""145498"", ""phonology_or_text"", 1967, 2, ""Migliazza, Ernesto 1967""], [""93375"", ""wordlist_or_less"", 1943, 9, ""de Matallana, Baltasar and de Armellada, Cesareo 1943""], [""105863"", ""wordlist_or_less"", 1928, 5, ""Theodor Koch-Gr\u00fcnberg 1928""], [""26137"", ""wordlist_or_less"", 1913, 3, ""Koch-Gr\u00fcnberg, Theodor 1913""]]}",4.0735661,language,-62.9666521,South America,,Sapé,'Sapé [sape1238][spc]-l-':1,301
False,Spoken L1 Language,0,0,0,,310,3040,sar,sara1331,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2748"", ""label"": ""Saraveca""}, {""url"": ""https://www.wikidata.org/entity/Q3450556"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Saraveca_language"", ""label"": null}], ""meds"": [[""16303"", ""grammar_sketch"", 1913, 44, ""de Cr\u00e9qui-Montfort, Georges and Rivet, Paul 1913""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""121928"", ""wordlist_or_less"", 1839, 0, ""d'Orbigny, Alcide Dessalines 1839""]]}",-16.07,language,-57.8,South America,,Saraveca,'Saraveca [sara1331][sar]-l-':1,4700
False,Spoken L1 Language,2,0,0,,273,23910,srm,sara1340,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/srm"", ""label"": null}, {""url"": ""https://apics-online.info/contributions/3"", ""label"": ""Saramaccan""}, {""url"": ""https://en.wikipedia.org/wiki/Saramaccan_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_srm"", ""label"": ""Saramaccan""}, {""url"": ""https://www.wikidata.org/entity/Q33779"", ""label"": null}], ""meds"": [[""307679"", ""grammar"", 2012, 246, ""John H. McWhorter and Jeff Good 2012""], [""60815"", ""grammar"", 1982, 206, ""Glock, Naomi and Rountree, S. Catherine 1982""], [""90563"", ""grammar"", 1972, 18, ""Rountree, S. 1972""], [""138439"", ""grammar_sketch"", 1914, 156, ""Hugo Schuchardt 1914""], [""162473"", ""wordlist_or_less"", 1910, 7, ""R. H. Wijmans 1910""]]}",4.54729,language,-54.0238,South America,,Saramaccan,"('Matawai [mata1310]':1,'Nuclear Saramaccan [sara1339]':1)'Saramaccan [sara1340][srm]-l-':1",24711
False,Spoken L1 Language,0,0,0,,32,495,mav,sate1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/mav"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/1851"", ""label"": ""Maw\u00e9""}, {""url"": ""https://en.wikipedia.org/wiki/Maw%C3%A9_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sate1243"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q6794475"", ""label"": null}], ""meds"": [[""11987"", ""long_grammar"", 2010, 329, ""da Silva, Raynice Geraldine Pereira 2010""], [""18004"", ""long_grammar"", 1999, 305, ""Franceschini, Dulce C. 1999""], [""122311"", ""grammar"", 1993, 0, ""Franceschini, Dulce 1993""], [""159992"", ""phonology_or_text"", 1978, 15, ""Graham, Albert and Graham, Sue 1978""], [""128227"", ""wordlist_or_less"", 1947, 14, ""Hugo Mense 1947""], [""125992"", ""wordlist_or_less"", 1929, 10, ""Curt Nimuendaj\u00fa 1929""], [""88589"", ""wordlist_or_less"", 1901, 5, ""Friedrich Katzer 1901""]]}",-3.63897,language,-56.8749,South America,,Sateré-Mawé,'Sateré-Mawé [sate1243][mav]-l-':1,1997
False,Spoken L1 Language,2,0,0,,,,NOCODE_Sechuran,sech1236,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Sechuran"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Sechuran, an extinct poorly attested Peruvian language of uncertain affiliation, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:w:Zevallos:Costa**, **hh:w:vonBuchwald:Migraciones-Sudamericas**, **hh:hv:Adelaar:Andes**, **hh:hvw:Loukotka:Inconnues**).""}, ""links"": [], ""meds"": [[""578151"", ""wordlist_or_less"", 2015, 19, ""Urban, Matthias 2015""], [""76019"", ""wordlist_or_less"", 1919, 10, ""von Buchwald, Otto 1919""]]}",-5.568969,language,-80.828247,South America,,Sechuran,"('Olmos [olmo1234]':1,'Sec [secc1234]':1)'Sechuran [sech1236]-l-':1",294
False,Spoken L1 Language,2,0,0,,211,4320,sey,seco1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/sey"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/1752"", ""label"": ""Baicoca-Siecoca""}, {""url"": ""https://en.wikipedia.org/wiki/Secoya_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/seco1241"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sec"", ""label"": ""Secoya""}, {""url"": ""https://www.wikidata.org/entity/Q3477218"", ""label"": null}], ""meds"": [[""145914"", ""grammar"", 1990, 113, ""Orville E. Johnson and Stephen E. Levinsohn 1990""], [""30412"", ""grammar_sketch"", 1879, 7, ""Simson, Alfred 1879""]]}",-0.459785,language,-75.5547,South America,,Secoya,"('Angotero [ango1256]':1,'Ecuadorian Siona [ecua1247]':1)'Secoya [seco1241][sey]-l-':1",6447
False,Spoken L1 Language,0,0,0,,180,6318,sni,sens1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7451029"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sensi_language"", ""label"": null}], ""meds"": [[""34227"", ""wordlist_or_less"", 1930, 6, ""G\u00fcnter Tessmann 1930""], [""95482"", ""wordlist_or_less"", 1901, 10, ""Sagols, Francisco 1901""]]}",-7.24999,language,-74.9166,South America,,Sensi,'Sensi [sens1242][sni]-l-':1,8925
False,Spoken L1 Language,0,0,0,,180,8937,swo,shan1283,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/4014"", ""label"": ""Shanenawa""}, {""url"": ""https://www.wikidata.org/entity/Q61974839"", ""label"": null}], ""meds"": [[""159604"", ""grammar"", 2004, 290, ""Gl\u00e1ucia Vieira C\u00e2ndido 2004""], [""60517"", ""phonology_or_text"", 1998, 141, ""C\u00e2ndido, Gl\u00e1ucia Vieira 1998""], [""161469"", ""wordlist_or_less"", 1963, 1, ""\u010cestm\u00edr Loukotka 1963""]]}",-8.00919,language,-73.3264,South America,,Shanenawa,'Shanenawa [shan1283][swo]-l-':1,11870
False,Spoken L1 Language,3,0,0,,180,8937,mcd,shar1245,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/mcd"", ""label"": null}, {""url"": ""https://phoible.org/languages/shar1245"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_shh"", ""label"": ""Sharanahua""}, {""url"": ""https://www.wikidata.org/entity/Q12953881"", ""label"": null}], ""meds"": [[""44484"", ""grammar"", 1993, 191, ""Carla Maria Cunha 1993""], [""99735"", ""phonology_or_text"", 1974, 12, ""Scott, Eugene and Donald G. Frantz 1974""], [""109102"", ""phonology_or_text"", 1962, 8, ""Pike, Eunice V. and Eugene Scott 1962""], [""112947"", ""phonology_or_text"", 1958, 0, ""Scott, Eugene and Mary Scott 1958""]]}",-9.8626,language,-71.1232,South America,,Sharanahua,"('Chandinahua [chan1321]':1,'Marinahua [mari1443]':1,'Mastanahua [mast1238]':1)'Sharanahua [shar1245][mcd]-l-':1",11869
False,Spoken L1 Language,0,0,0,,310,6870,NOCODE_Shebayo,sheb1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""159620"", ""wordlist_or_less"", 1633, 39, ""de Laet, Joannis 1633""]]}",0.226462,language,-61.848628,South America,,Shebayo,'Shebayo [sheb1234]-l-':1,9520
False,Unattested,0,0,0,,204,859,snh,shin1267,"{""iso_retirement"": {""code"": ""snh"", ""name"": ""Shinabo"", ""change_request"": ""2016-004"", ""effective"": ""2017-01-31"", ""reason"": ""non-existent"", ""change_to"": [], ""remedy"": ""Retire"", ""comment"": null}, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12953884"", ""label"": null}], ""meds"": [[""535675"", ""wordlist_or_less"", 2016, 0, ""ISO 639-3 Registration Authority 2016""]]}",-14.3798,language,-62.3404,South America,,Shinabo,'Shinabo [shin1267][snh]-l-':1,2526
False,Spoken L1 Language,5,0,0,,180,8924,shp,ship1254,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/shp"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2738"", ""label"": ""Shipibo""}, {""url"": ""https://en.wikipedia.org/wiki/Shipibo_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_shk"", ""label"": ""Shipibo-Konibo""}, {""url"": ""https://www.wikidata.org/entity/Q27808515"", ""label"": null}], ""meds"": [[""139389"", ""long_grammar"", 2003, 1063, ""Pilar M. Valenzuela 2003""], [""67079"", ""grammar"", 1973, 160, ""Faust, Norma 1973""], [""35264"", ""grammar_sketch"", 1904, 85, ""von den Steinen, Karl 1904""], [""146919"", ""wordlist_or_less"", 1875, 177, ""Paul Marcoy 1875""], [""570208"", ""wordlist_or_less"", 1853, 23, ""St. Cricq 1853""], [""135904"", ""wordlist_or_less"", 1686, 12, ""Huerta, F. 1983 [1686]""]]}",-7.17105,language,-74.8219,South America,,Shipibo-Conibo,"('Conibo [coni1241]':1,'Pisquibo [pisq1240]':1,'Shetebo [shet1240]':1,'Shipibo [ship1255]':1,'Shipibo del Madre de Dios [ship1256]':1)'Shipibo-Conibo [ship1254][shp]-l-':1",11861
False,Spoken L1 Language,0,0,0,,193,831,jiv,shua1257,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/jiv"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/4329"", ""label"": ""Shuar""}, {""url"": ""https://en.wikipedia.org/wiki/Shuar_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/shua1257"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_jiv"", ""label"": ""Jivaro""}, {""url"": ""https://www.wikidata.org/entity/Q617291"", ""label"": null}], ""meds"": [[""19853"", ""grammar"", 1972, 0, ""na 1972""], [""144425"", ""grammar_sketch"", 1935, 202, ""Karsten, Rafael 2000 [1935]""], [""57373"", ""grammar_sketch"", 1921, 65, ""Rafael Karsten 1921""], [""116678"", ""grammar_sketch"", 1918, 50, ""de Maria, Jos\u00e9 1918, 1918, 1919, 1919""], [""70231"", ""grammar_sketch"", 1909, 46, ""Henri Beuchat and Paul Rivet 1909, 1909, 1910""], [""306904"", ""wordlist_or_less"", 1892, 73, ""Ordinaire, Olivier 1892""], [""16777"", ""wordlist_or_less"", 1887, 6, ""Ordinaire, Olivier 1887""], [""303622"", ""wordlist_or_less"", 1880, 13, ""Reiss, Wilhelm 1880""]]}",-3.45136,language,-78.1892,South America,,Shuar,'Shuar [shua1257][jiv]-l-':1,2508
False,Spoken L1 Language,0,0,0,,138,4118,qws,sihu1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/8113"", ""label"": ""Conchucos Quechua""}, {""url"": ""https://www.wikidata.org/entity/Q42308366"", ""label"": null}], ""meds"": [[""435350"", ""grammar_sketch"", 2013, 15, ""F\u00e9lix Quesada Castillo 2013""], [""313358"", ""phonology_or_text"", 2012, 6, ""Diane Hintz 2012""], [""14111"", ""wordlist_or_less"", 2003, 54, ""Cerr\u00f3n-Palomino, Rodolfo 2003""]]}",-8.49346,language,-77.5319,South America,,Sihuas Ancash Quechua,'Sihuas Ancash Quechua [sihu1235][qws]-l-':1,6158
True,Bookkeeping,0,0,0,,342,342,sik,siki1239,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""sik"", ""comment_type"": ""spurious"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Sikiana [sik] is listed in E16/E17/E18/E19/E20/E21/E22/E23/E24 as a separate Cariban language and there is a matching ethnic group with this name (**hh:h:Carlin:Cariban-Suriname**) but their language is ``a very close dialect'' of Kaxui\u00e2na [kbb] (**hh:g:Meira:Tiriyo**:5, **hh:hv:Frikel:Nord-Para**:558). See also: Kaxui\u00e2na [kbb].""}, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2737"", ""label"": ""Shikuyana""}, {""url"": ""https://www.wikidata.org/entity/Q3443734"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sikiana_language"", ""label"": null}], ""meds"": [[""55825"", ""wordlist_or_less"", 1924, 25, ""Farabee, William Curtis 1924""]]}",3.01294,language,-57.9221,South America,,Sikiana,'Sikiana [siki1239][sik]-l-':1,1196
False,Spoken L1 Language,0,0,0,,211,6448,snn,sion1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/snn"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/1752"", ""label"": ""Baicoca-Siecoca""}, {""url"": ""https://en.wikipedia.org/wiki/Siona_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sion1247"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sin"", ""label"": ""Siona""}, {""url"": ""https://www.wikidata.org/entity/Q3485116"", ""label"": null}], ""meds"": [[""320465"", ""long_grammar"", 2014, 397, ""Martine Bruil 2014""], [""112682"", ""grammar"", 1970, 197, ""Alva L. Wheeler 1970""], [""307761"", ""grammar_sketch"", 1955, 301, ""Espinosa P\u00e9rez, Lucas 1955""], [""30412"", ""grammar_sketch"", 1879, 7, ""Simson, Alfred 1879""], [""579077"", ""wordlist_or_less"", 1788, 73, ""An\u00f3nimo 1928 [1788]""], [""65912"", ""wordlist_or_less"", 1751, 31, ""Jim\u00e9nez de la Espalda, Marcos 1898, 1898, 1898, 1898, 1899, 1899, 1899, 1899 [1751]""]]}",0.31733,language,-76.0237,South America,,Siona-Tetete,'Siona-Tetete [sion1247][snn]-l-':1,9081
False,Spoken L1 Language,0,0,0,,32,13375,srq,siri1273,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/srq"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2730"", ""label"": ""Sirion\u00f3""}, {""url"": ""https://en.wikipedia.org/wiki/Sirion%C3%B3_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/siri1273"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_srn"", ""label"": ""Sirion\u00f3""}, {""url"": ""https://www.wikidata.org/entity/Q3027953"", ""label"": null}], ""meds"": [[""17823"", ""long_grammar"", 1949, 451, ""Schermair, Anselmo 1949""], [""14357"", ""wordlist_or_less"", 1941, 84, ""Stig Ryd\u00e9n 1941""], [""312103"", ""wordlist_or_less"", 1938, 23, ""Federico Lunardi 1938""], [""121928"", ""wordlist_or_less"", 1839, 0, ""d'Orbigny, Alcide Dessalines 1839""]]}",-15.5298,language,-63.9688,South America,,Sirionó,'Sirionó [siri1273][srq]-l-':1,15931
False,Spoken L1 Language,0,0,0,,211,9087,sri,siri1274,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/sri"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2734"", ""label"": ""Siriano""}, {""url"": ""https://en.wikipedia.org/wiki/Siriano_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/siri1274"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sri"", ""label"": ""Siriano""}, {""url"": ""https://www.wikidata.org/entity/Q3485264"", ""label"": null}], ""meds"": [[""69590"", ""grammar_sketch"", 2000, 24, ""Linda Criswell and Beverly Brandrup 2000""], [""22617"", ""grammar_sketch"", 1966, 0, ""Miller, James 1966""], [""147062"", ""wordlist_or_less"", 1955, 1, ""Curt Nimuendaj\u00fa 1955""]]}",0.436515,language,-70.184,South America,,Siriano,'Siriano [siri1274][sri]-l-':1,11980
False,Sign Language,0,0,0,,249,980,lsv,sivi1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""569998"", ""long_grammar"", 2017, 362, ""Brenda Clark 2017""]]}",-12.51094,language,-73.86124,South America,,Sivia Sign Language,'Sivia Sign Language [sivi1235][lsv]-l-':1,2749
False,Spoken L1 Language,0,0,0,,273,19526,skw,skep1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q2522153"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Skepi_Creole_Dutch"", ""label"": null}], ""meds"": [[""583896"", ""wordlist_or_less"", 2020, 11, ""Bart Jacobs and Mikael Parkvall 2020""], [""309942"", ""wordlist_or_less"", 1989, 5, ""Ian Robertson 1989""], [""317752"", ""wordlist_or_less"", 1983, 23, ""Ian Robertson 1983""], [""576590"", ""wordlist_or_less"", 1977, 7, ""Ian Robertson 1977""]]}",6.05191,language,-58.5626,South America,,Skepi Creole Dutch,'Skepi Creole Dutch [skep1238][skw]-l-':1,21291
